,0,Membership_No,Address,Contact_Nos,E_mail,Web,Year_Of_Joining,Memb_No_Year_Stripped,Member_City,lattitude_longitude,lattitude,longitude,country_code
10,"Membership No : 1512/2017  Aakash Real Estate Ltd.  Details  Aakash Real Estate Ltd. House # 36, Road # 13, Block # D, Banani, Dhaka-1213.  Phone: 88-02-9820330-05 E-mail: info@aakashgroup-bd.org Web: http://www.aakashgroup-bd.org",1512/2017,"1512/2017  Aakash Real Estate Ltd.  Details  Aakash Real Estate Ltd. House # 36, Road # 13, Block # D, Banani, Dhaka-1213. ",88-02-9820330-05,info@aakashgroup-bd.org ,http://www.aakashgroup-bd.org,2017.0,1512.0,Dhaka,"(None, None)",23.7936784,90.40536639999999,bd
32,"Membership No : 1513/2017  AI International Limited  Details  AI International Limited House # 666 Road # 09, Mirpur DOHS, Mirpur, Dhaka-1216  Phone: 88-02-58071169 E-mail: info@aiintlbd.com,asadulislam2004@yahoo.com Web: http://www.aiintlbd.com",1513/2017,"1513/2017  AI International Limited  Details  AI International Limited House # 666 Road # 09, Mirpur DOHS, Mirpur, Dhaka-1216 ",88-02-58071169,"info@aiintlbd.com,asadulislam2004@yahoo.com ",http://www.aiintlbd.com,2017.0,1513.0,Dhaka,"(None, None)",23.8379369,90.36665049999999,bd
505,"Membership No : 1515/2017  Mohammadi Real Estate Ltd.  Details  Mohammadi Real Estate Ltd. House # 21, 1st Floor(North), Road # 3,Mohammadi Housing Society, Mohammadpur, Dhaka-1207  Phone: 01712146477,01614745918 E-mail: emran.mrl@gmail.com",1515/2017,"1515/2017  Mohammadi Real Estate Ltd.  Details  Mohammadi Real Estate Ltd. House # 21, 1st Floor(North), Road # 3,Mohammadi Housing Society, Mohammadpur, Dhaka-1207 ","01712146477,01614745918",,,2017.0,1515.0,Dhaka,"(23.7617688, 90.3573279)",23.7617688,90.3573279,bd
642,"Membership No : 1516/2017  Ranks Real Estate Limited  Details  Ranks Real Estate Limited 117/A (Level # 03), Old Airport Road, Bijoy Sharani, Tejgaon, Dhaka.  Phone: 04470005015 E-mail: info@ranksrealestate.com Web: http://www.ranksreal.com",1516/2017,"1516/2017  Ranks Real Estate Limited  Details  Ranks Real Estate Limited 117/A (Level # 03), Old Airport Road, Bijoy Sharani, Tejgaon, Dhaka. ",04470005015,info@ranksrealestate.com ,http://www.ranksreal.com,2017.0,1516.0,Dhaka,"(38.2791164, -80.8508916)",23.7643579,90.3888989,bd
590,"Membership No : 1517/2017  Pearl Homes Ltd.  Details  Pearl Homes Ltd. House # 106, Road # 09, O.R. Nizam Road, GEC Moor, Chittagong  Phone: 88-031-2556425,01765575594 E-mail: pearlhomeslimited@gmail.com",1517/2017,"1517/2017  Pearl Homes Ltd.  Details  Pearl Homes Ltd. House # 106, Road # 09, O.R. Nizam Road, GEC Moor, Chittagong ","88-031-2556425,01765575594",,,2017.0,1517.0,Chittagong,"(None, None)",22.359014,91.8249217,bd
401,"Membership No : 1521/2017  Intech Properties Ltd.  Details  Intech Amin Garden, 134/15, Furfura Sharif Road, Dar-Us-Salam, Mirpur, Dhaka-1216  Phone: 88-02-9031321,01817380225 E-mail: info@intechproperties.com Web: http://www.intechproperties.com",1521/2017,"1521/2017  Intech Properties Ltd.  Details  Intech Amin Garden, 134/15, Furfura Sharif Road, Dar-Us-Salam, Mirpur, Dhaka-1216 ","88-02-9031321,01817380225",info@intechproperties.com ,http://www.intechproperties.com,2017.0,1521.0,Dhaka,"(23.7775831, 90.3556136)",23.7775831,90.3556136,bd
126,"Membership No : 1523/2017  Bangladesh Home Makers Ltd.  Details  Bangladesh Home Makers Ltd. 70/71 FarmView Super Market (5th Floor), Farmgate, Dhaka-1215 Phone: 01711731399,01945591588 E-mail: khanabdulmalek115@gmail.com",1523/2017,"1523/2017  Bangladesh Home Makers Ltd.  Details  Bangladesh Home Makers Ltd. 70/71 FarmView Super Market (5th Floor), Farmgate, Dhaka-1215","01711731399,01945591588",,,2017.0,1523.0,Dhaka,"(23.757707, 90.38991709999999)",23.757707,90.38991709999999,bd
48,"Membership No : 1524/2017  Aline Real Estate Ltd.  Details  Aline Real Estate Ltd. House # 638 (4th Floor), Road # 09, Mirpur DOHS, Mirpur, Dhaka.  Phone: 88-02-8080780,01973168044,01819141814 E-mail: info@alinereal.com Web: http://www.alinerel.com",1524/2017,"1524/2017  Aline Real Estate Ltd.  Details  Aline Real Estate Ltd. House # 638 (4th Floor), Road # 09, Mirpur DOHS, Mirpur, Dhaka. ","88-02-8080780,01973168044,01819141814",info@alinereal.com ,http://www.alinerel.com,2017.0,1524.0,Dhaka,"(23.837511, 90.3679827)",23.837511,90.3679827,bd
771,"Membership No : 1525/2017  Square Feet Housing Limited  Details  Square Feet Housing Limited House # 704, Road # 10, Mirpur DOHS, Dhaka-1216. Phone: 88-02-01713019221 E-mail: coltaher@gmail.com Web: http://www.sfhl-bd.com",1525/2017,"1525/2017  Square Feet Housing Limited  Details  Square Feet Housing Limited House # 704, Road # 10, Mirpur DOHS, Dhaka-1216.",88-02-01713019221,coltaher@gmail.com ,http://www.sfhl-bd.com,2017.0,1525.0,Dhaka,"(23.8379104, 90.3667523)",23.8379104,90.3667523,bd
264,"Membership No : 1526/2018  East Delta Holdings Limited  Details  Lokman Mansion (5th Floor) 185/A, Lalchand Road, Chawkbazar, Chittagong. Phone: 88-02-0173232505,88-02-01711306190 E-mail: meyazi79@gmail.com",1526/2018,"1526/2018  East Delta Holdings Limited  Details  Lokman Mansion (5th Floor) 185/A, Lalchand Road, Chawkbazar, Chittagong.","88-02-0173232505,88-02-01711306190",,,2018.0,1526.0,Chittagong,"(22.3573676, 91.83795490000001)",22.3573676,91.83795490000001,bd
498,"Membership No : 1527/2018  Misuk Holdings Ltd  Details  VIP Tower(2rd Floor) 125,Chatteshwari Road,Kajir Dewri,Chattagram. Phone: 88-031-2527801 Fax: 88-02-716709  E-mail: misukconstruction@gmail.com",1527/2018,"1527/2018  Misuk Holdings Ltd  Details  VIP Tower(2rd Floor) 125,Chatteshwari Road,Kajir Dewri,Chattagram.",88-031-2527801 Fax: 88-02-716709 ,,,2018.0,1527.0,Chittagong,"(22.3506242, 91.8252151)",22.3506242,91.8252151,bd
337,"Membership No : 1528/2018  Green Peak Holdings Ltd.  Details  Green Peak Holdings Ltd. House # 1154, Road # 9/A, Avenue # 11, Mirpur DOHS, Dhaka-1216. Phone: 88-02-8080853 E-mail: greenpeakholdingsbd@gmail.com Web: http://www.greenpeakholdingsbd.com",1528/2018,"1528/2018  Green Peak Holdings Ltd.  Details  Green Peak Holdings Ltd. House # 1154, Road # 9/A, Avenue # 11, Mirpur DOHS, Dhaka-1216.",88-02-8080853,greenpeakholdingsbd@gmail.com ,http://www.greenpeakholdingsbd.com,2018.0,1528.0,Dhaka,"(23.8383983, 90.3761576)",23.8383983,90.3761576,bd
191,"Membership No : 1530/2018  Citylights Real Estate Ltd.  Details  Citylights Real Estate Ltd. House # 55 (First Floor), Road # 18, Sector # 03, Uttara, Dhaka-1230 Phone: 88-02-48955535,01729014503-5 E-mail: citylightsrealestateltd@gmail.com Web: http://www.citylights.com.bd",1530/2018,"1530/2018  Citylights Real Estate Ltd.  Details  Citylights Real Estate Ltd. House # 55 (First Floor), Road # 18, Sector # 03, Uttara, Dhaka-1230","88-02-48955535,01729014503-5",citylightsrealestateltd@gmail.com ,http://www.citylights.com.bd,2018.0,1530.0,Dhaka,"(None, None)",23.8697964,90.4219444,bd
256,"Membership No : 1532/2018  Dream Dhaka Property Ltd .  Details  Plot # 97, House # 7 (3rd Floor) Road # 05, Block # F, Banani, Dhaka-1213 Phone: 01713107494 E-mail: info@dreamdhaka.com",1532/2018,"1532/2018  Dream Dhaka Property Ltd .  Details  Plot # 97, House # 7 (3rd Floor) Road # 05, Block # F, Banani, Dhaka-1213",01713107494,,,2018.0,1532.0,Dhaka,"(23.810332, 90.4125181)",23.810332,90.4125181,bd
377,"Membership No : 1533/2018  Ideal Asset Development Ltd .  Details  Ideal Asset Development Ltd. House # 75, Road # 03, Block # F, Banani, Dhaka-1213. Phone: 88-02-9847288 Fax: 88-02-8813667  E-mail: nahim.razzaq@gmail.com",1533/2018,"1533/2018  Ideal Asset Development Ltd .  Details  Ideal Asset Development Ltd. House # 75, Road # 03, Block # F, Banani, Dhaka-1213.",88-02-9847288 Fax: 88-02-8813667 ,,,2018.0,1533.0,Dhaka,"(23.7871251, 90.4165805)",23.7871251,90.4165805,bd
193,"Membership No : 1534/2018  Colonnade Design and Development Ltd .  Details  Prodhan House, House # 1/2 (3rd Floor), Block # A, Asad Avenue, Asad Gate, Dhaka-1205. Phone: 88-02-9143722 E-mail: info@cddlbd.com",1534/2018,"1534/2018  Colonnade Design and Development Ltd .  Details  Prodhan House, House # 1/2 (3rd Floor), Block # A, Asad Avenue, Asad Gate, Dhaka-1205.",88-02-9143722,,,2018.0,1534.0,Dhaka,"(None, None)",23.7601032,90.37239029999999,bd
675,"Membership No : 1535/2018  RSB Properties Ltd .  Details  RSB Properties Ltd. 158 CR Datta Road (Hatirpool), 2nd Floor, Dhaka-1205 Phone: 88-02-9662576 E-mail: rsbplbd@yahoo.com",1535/2018,"1535/2018  RSB Properties Ltd .  Details  RSB Properties Ltd. 158 CR Datta Road (Hatirpool), 2nd Floor, Dhaka-1205",88-02-9662576,,,2018.0,1535.0,Dhaka,"(23.7421128, 90.3919634)",23.7421128,90.3919634,bd
299,"Membership No : 1536/2018  Fann Consultants & Developers Ltd .  Details  Fann Consultants & Developers Ltd. 52 New Eskaton Road, TMC Bhaban (2nd Floor), Ramna, Dhaka-1000. Phone: 88-02-8331982, 8233828 Fax: 88-02-8233828  Web: http://www.fanndeveloper.com",1536/2018,"1536/2018  Fann Consultants & Developers Ltd .  Details  Fann Consultants & Developers Ltd. 52 New Eskaton Road, TMC Bhaban (2nd Floor), Ramna, Dhaka-1000.",,,http://www.fanndeveloper.com,2018.0,1536.0,Dhaka,"(None, None)",23.684994,90.356331,bd
178,"Membership No : 1537/2018  Century Holdings Ltd .  Details  Century Holdings Ltd. 4 No. Shahid Sabbir Alam Khandoker Road, Masdair, Narayanganj. Phone: 88-02-7643735, 7633959 E-mail: centuryholdingsbd@gmail.com",1537/2018,"1537/2018  Century Holdings Ltd .  Details  Century Holdings Ltd. 4 No. Shahid Sabbir Alam Khandoker Road, Masdair, Narayanganj.","88-02-7643735, 7633959",,,2018.0,1537.0,Narayangonj,"(23.6211857, 90.489172)",23.6211857,90.489172,bd
177,"Membership No : 1537/2018  Centro Development & Associates Limited.  Details  Centro Development & Associates Limited D-141, Road # 06, Mohanaghor, Rampura, Dhaka-1219 Phone: 01915922969, 01789641759,01713335031, 01755559508, E-mail: shykulislam1234@gmail.com",1537/2018,"1537/2018  Centro Development & Associates Limited.  Details  Centro Development & Associates Limited D-141, Road # 06, Mohanaghor, Rampura, Dhaka-1219","01915922969, 01789641759,01713335031, 01755559508,",,,2018.0,1537.0,Dhaka,"(None, None)",23.7667264,90.41404179999999,bd
571,"Membership No : 1539/2018  Olympia Holdings Ltd.  Details  Olympia Holdings Ltd. Plot # 367, Polashbari, Word # 08, Post : Alia Madrasha, Thana : Ashulia, Dist.: Dhaka  Phone: 88-02-9880025 E-mail: holdingsolympia@gmail.com Web: http://www.olympiaholdingsbd.com .",1539/2018,"1539/2018  Olympia Holdings Ltd.  Details  Olympia Holdings Ltd. Plot # 367, Polashbari, Word # 08, Post : Alia Madrasha, Thana : Ashulia, Dist.: Dhaka ",88-02-9880025,holdingsolympia@gmail.com ,http://www.olympiaholdingsbd.com .,2018.0,1539.0,Dhaka,"(None, None)",23.9003712,90.3272255,bd
598,"Membership No : 1540/2018  Platinum Building System Limited.  Details  Platinum Building System Limited 158, 159 B.B Road, Narayanganj Phone: 01919638556, 01713063591 Fax: 88-02-7645712  E-mail: kaiserrincu@gmail.com",1540/2018,"1540/2018  Platinum Building System Limited.  Details  Platinum Building System Limited 158, 159 B.B Road, Narayanganj","01919638556, 01713063591 Fax: 88-02-7645712 ",,,2018.0,1540.0,Narayangonj,"(23.6215741, 90.5005439)",23.6215741,90.5005439,bd
165,"Membership No : 1541/2018  Build King Properties (Pvt.) Ltd  Details  Build King Properties (Pvt.) Ltd. Nur Niloy, 1889/A Mount Valley, 93 Chatteswari Road, Chawkbazar, Chittagong  Phone: 88-031-2869946, 2869947 E-mail: buildking2010@gmail.com",1541/2018,"1541/2018  Build King Properties (Pvt.) Ltd  Details  Build King Properties (Pvt.) Ltd. Nur Niloy, 1889/A Mount Valley, 93 Chatteswari Road, Chawkbazar, Chittagong ","88-031-2869946, 2869947",,,2018.0,1541.0,Chittagong,"(22.3530433, 91.82641609999999)",22.3924157,91.8540405,bd
635,"Membership No : 1542/2018  Rajbari Holdings Ltd.  Details  Rajbari Holdings Ltd. House # 13 (5th Floor), Main Road, Block # A, Bashundhara R/A, Dhaka. Phone: 01770006666 E-mail: kamrul.gdl@gmail.com Web: http://www.rajbariholdings.com",1542/2018,"1542/2018  Rajbari Holdings Ltd.  Details  Rajbari Holdings Ltd. House # 13 (5th Floor), Main Road, Block # A, Bashundhara R/A, Dhaka.",01770006666,kamrul.gdl@gmail.com ,http://www.rajbariholdings.com,2018.0,1542.0,Dhaka,"(23.7638997, 89.646737)",23.8191441,90.45259539999999,bd
309,"Membership No : 1543/2018  G.A Foundation Ltd.  Details  G.A.Foundation Ltd. Road # 01, House # 05, Main Road Pallabi, Section# 12,Mirpur Dhaka-1216 Phone: 88-02-9014493 E-mail: ga_foundation@yahoo.com,gafoundation2018@gmail.com Web: http://www.gagroupbd.com",1543/2018,"1543/2018  G.A Foundation Ltd.  Details  G.A.Foundation Ltd. Road # 01, House # 05, Main Road Pallabi, Section# 12,Mirpur Dhaka-1216",88-02-9014493,"ga_foundation@yahoo.com,gafoundation2018@gmail.com ",http://www.gagroupbd.com,2018.0,1543.0,Dhaka,"(23.8216762, 90.3657423)",23.8216762,90.3657423,bd
238,"Membership No : 1544/2018  Digital Landmark Ltd.  Details  Digital Landmark Ltd. House # 652/654 (1st Floor), Road # 09, Mirpur DOHS, Dhaka-1216. Phone: 01771003388, 01925606677 E-mail: mdjoinalddl@gmail.com",1544/2018,"1544/2018  Digital Landmark Ltd.  Details  Digital Landmark Ltd. House # 652/654 (1st Floor), Road # 09, Mirpur DOHS, Dhaka-1216.","01771003388, 01925606677",,,2018.0,1544.0,Dhaka,"(51.375979, -0.3560812)",23.8379369,90.36665049999999,bd
418,"Membership No : 1545/2018  Japasty Company Ltd.  Details  Japasty Company Ltd. House # ka-11/2 (5th floor), Jagannatpur, Baridhara, Bashundhara Main Road, Dhaka-1229. Phone: 88-02-8431072 E-mail: japasty@yahoo.com Web: http://www.japasty.com",1545/2018,"1545/2018  Japasty Company Ltd.  Details  Japasty Company Ltd. House # ka-11/2 (5th floor), Jagannatpur, Baridhara, Bashundhara Main Road, Dhaka-1229.",88-02-8431072,japasty@yahoo.com ,http://www.japasty.com,2018.0,1545.0,Dhaka,"(23.8236939, 90.4295511)",23.8236939,90.4295511,bd
3,"Membership No : 1547/2018  A Class Limited  Details  A Class Limited House # 14, Suite # A/3, Road # 116, Gulshan-1, Dhaka-1212  Phone: 88-02-8822031, 0171152424 Fax: 88-02-8822031  E-mail: aclasslimited@yahoo.com",1547/2018,"1547/2018  A Class Limited  Details  A Class Limited House # 14, Suite # A/3, Road # 116, Gulshan-1, Dhaka-1212 ","88-02-8822031, 0171152424 Fax: 88-02-8822031 ",,,2018.0,1547.0,Dhaka,"(None, None)",23.7820624,90.4160527,bd
456,"Membership No : 1548/2018  Luminous Housing Ltd.  Details  Luminous Housing Ltd. House # 412, Lane # 07 (3rd Floor), Suite # F, Baridhara DOHS, Dhaka. Phone: 88-02-8189363 E-mail: luminoushousingltd@gmail.com",1548/2018,"1548/2018  Luminous Housing Ltd.  Details  Luminous Housing Ltd. House # 412, Lane # 07 (3rd Floor), Suite # F, Baridhara DOHS, Dhaka.",88-02-8189363,,,2018.0,1548.0,Dhaka,"(None, None)",23.8125614,90.4131072,bd
523,"Membership No : 1549/2018  Nagar Developments Ltd.  Details  Nagar Developments Ltd. 454 (3rd Floor), Donia, Jatrabai, Dhaka-1236 Phone: 88-02-7541094,88-02- 7541095 E-mail: nagardevelopmentsltd@gmail.com",1549/2018,"1549/2018  Nagar Developments Ltd.  Details  Nagar Developments Ltd. 454 (3rd Floor), Donia, Jatrabai, Dhaka-1236","88-02-7541094,88-02- 7541095",,,2018.0,1549.0,Dhaka,"(23.7106102, 90.43490919999999)",23.7106102,90.43490919999999,bd
388,"Membership No : 1550/2019  Impress Holdings Ltd  Details  Impress Holdings Ltd. House # 112 (Ground Floor), Road # 2 Ka,P.O#Chowk Bazar, P.S # Panchlaish,Dist # Chattogram Phone: 88-031-658149,01817201735 E-mail: monirul.kabirctg735@gmail.com",1550/2019,"1550/2019  Impress Holdings Ltd  Details  Impress Holdings Ltd. House # 112 (Ground Floor), Road # 2 Ka,P.O#Chowk Bazar, P.S # Panchlaish,Dist # Chattogram","88-031-658149,01817201735",,,2019.0,1550.0,Chittagong,"(None, None)",,,
744,"Membership No : 1551/2019  Sidrat Saif Developer And Construction Company Limited  Details  AIPL Amanat Shah Plaza (2nd Floor), Aman Bazar, Hathazari Road, Chattogram Phone: 88-031-01828711711,01707117113 E-mail: s.m.shahid10@gmail.com Web: http://www.ssdccl.com",1551/2019,"1551/2019  Sidrat Saif Developer And Construction Company Limited  Details  AIPL Amanat Shah Plaza (2nd Floor), Aman Bazar, Hathazari Road, Chattogram","88-031-01828711711,01707117113",s.m.shahid10@gmail.com ,http://www.ssdccl.com,2019.0,1551.0,Chittagong,"(22.4213714, 91.82010129999999)",22.4213714,91.82010129999999,bd
297,"Membership No : 1552/2019  Family Housing Estate Ltd  Details  142, South Mugda, P.O # Bashabo, P.S # Mugda, Dhaka-1214. Phone: 88-02-7275100 E-mail: familyhousingestate@gmail.com",1552/2019,"1552/2019  Family Housing Estate Ltd  Details  142, South Mugda, P.O # Bashabo, P.S # Mugda, Dhaka-1214.",88-02-7275100,,,2019.0,1552.0,Dhaka,"(23.7292352, 90.4303596)",23.7292352,90.4303596,bd
591,"Membership No : 1553/2019  Pelican Properties Ltd.  Details  PHP Center, 40/1, South Khulshi, Zakir Hossain Road, Chattogram Phone: 88-031-632316-21 Fax: 88-031-2854036  E-mail: parvez@phpfamily.co,f.22aman@phpfamily.co Web: http://www.phpfamily.co",1553/2019,"1553/2019  Pelican Properties Ltd.  Details  PHP Center, 40/1, South Khulshi, Zakir Hossain Road, Chattogram",88-031-632316-21 Fax: 88-031-2854036 ,"parvez@phpfamily.co,f.22aman@phpfamily.co ",http://www.phpfamily.co,2019.0,1553.0,Chittagong,"(22.3574451, 91.8118616)",22.3574451,91.8118616,bd
38,"Membership No : 1554/2019  Akash Construction Ltd.  Details  House # 698 (1st Floor), Road # 10/A, Mirpur DOHS, Dhaka-1216. Phone: 01713097645 E-mail: akashconstrs@yahoo.com",1554/2019,"1554/2019  Akash Construction Ltd.  Details  House # 698 (1st Floor), Road # 10/A, Mirpur DOHS, Dhaka-1216.",01713097645,,,2019.0,1554.0,Dhaka,"(None, None)",23.8379369,90.36665049999999,bd
780,"Membership No : 1555/2019  Starlit Homes Ltd.  Details  House # 413 (3rd Floor), Road # 07, Avenue # 03, Mirpur DOHS, Pallabi, Dhaka-1216. Phone: 88-02-01959536703 E-mail: starlithomessltd@gmail.com Web: http://www.starlit.com.bd",1555/2019,"1555/2019  Starlit Homes Ltd.  Details  House # 413 (3rd Floor), Road # 07, Avenue # 03, Mirpur DOHS, Pallabi, Dhaka-1216.",88-02-01959536703,starlithomessltd@gmail.com ,http://www.starlit.com.bd,2019.0,1555.0,Dhaka,"(23.8363264, 90.36816689999999)",23.8363264,90.36816689999999,bd
112,"Membership No : 1556/2019  Attalika Homes Ltd.  Details  65/3 Sky View S.F Tower (1st Floor), Room No. # 10, Kodomtola Road, Bashaboo, Sabujbag, Dhaka-1214 Phone: 88-02-7275567,7275568 Fax: 88-02-9335728  E-mail: attalikahomesbd@outlook.com Web: http://www.attalikahomesltd.com",1556/2019,"1556/2019  Attalika Homes Ltd.  Details  65/3 Sky View S.F Tower (1st Floor), Room No. # 10, Kodomtola Road, Bashaboo, Sabujbag, Dhaka-1214","88-02-7275567,7275568 Fax: 88-02-9335728 ",attalikahomesbd@outlook.com ,http://www.attalikahomesltd.com,2019.0,1556.0,Dhaka,"(37.7749295, -122.4194155)",23.7378633,90.4324025,bd
493,"Membership No : 1557/2019  MHM Properties Ltd.  Details  471/1, South Paikpara, Mirpur, Dhaka-1216 Phone: 88-02-9669610 E-mail: info@mhmpropertiesltd.com Web: http://www.mhmpropertiesltd.com",1557/2019,"1557/2019  MHM Properties Ltd.  Details  471/1, South Paikpara, Mirpur, Dhaka-1216",88-02-9669610,info@mhmpropertiesltd.com ,http://www.mhmpropertiesltd.com,2019.0,1557.0,Dhaka,"(23.7854494, 90.36093729999999)",23.7854494,90.36093729999999,bd
307,"Membership No : 1558/2019  Formation Builders Ltd.  Details  House # 06, Road # 04,Nikunjo-02 Khilkhet, Dhaka-1229 Phone: 88-02-8900924 E-mail: fbltd12@gmail.com Web: http://www.formationbuildersltd.com",1558/2019,"1558/2019  Formation Builders Ltd.  Details  House # 06, Road # 04,Nikunjo-02 Khilkhet, Dhaka-1229",88-02-8900924,fbltd12@gmail.com ,http://www.formationbuildersltd.com,2019.0,1558.0,Dhaka,"(None, None)",23.8318668,90.4178199,bd
714,"Membership No : 1560/2019  Seth Properties Ltd.  Details  227 Nawab Serajuddowlah Road, Chawk Bazar, Chattogram-4203 Phone: 88-031-2868282",1560/2019,"1560/2019  Seth Properties Ltd.  Details  227 Nawab Serajuddowlah Road, Chawk Bazar, Chattogram-4203",,,,2019.0,1560.0,Chittagong,"(22.3568889, 91.839929)",22.3568889,91.839929,bd
358,"Membership No : 1561/2019  Hilton Properties Ltd.  Details  Mir Arcade (2nd Floor), 304/B Shak Mujib Road, Dewanhat, Chattogram Phone: 88-031-2510185,01919160106 E-mail: hiltonctg09@yahoo.com",1561/2019,"1561/2019  Hilton Properties Ltd.  Details  Mir Arcade (2nd Floor), 304/B Shak Mujib Road, Dewanhat, Chattogram","88-031-2510185,01919160106",,,2019.0,1561.0,Chittagong,"(22.3367826, 91.81198069999999)",22.3367826,91.81198069999999,bd
